id;time;change;insert_time;fk_measurement_station_id
58522;2022-05-13 04:26:50.978339 +00:00;-1;2022-05-13 04:26:51.173658 +00:00;2
58523;2022-05-13 04:26:56.670019 +00:00;-1;2022-05-13 04:26:56.834577 +00:00;2
58524;2022-05-13 04:27:57.356945 +00:00;1;2022-05-13 04:27:57.569826 +00:00;2
58525;2022-05-13 04:28:58.451985 +00:00;1;2022-05-13 04:28:58.744769 +00:00;2
58526;2022-05-13 04:29:59.145928 +00:00;-1;2022-05-13 04:29:59.356980 +00:00;2
58527;2022-05-13 04:29:59.474510 +00:00;1;2022-05-13 04:29:59.848218 +00:00;2
58528;2022-05-13 04:30:59.873230 +00:00;-1;2022-05-13 04:31:00.107841 +00:00;2
58529;2022-05-13 04:31:00.316104 +00:00;1;2022-05-13 04:31:00.472619 +00:00;2
58530;2022-05-13 04:31:36.248787 +00:00;-1;2022-05-13 04:31:36.410695 +00:00;2
58531;2022-05-13 04:33:01.719607 +00:00;-1;2022-05-13 04:33:01.957408 +00:00;2
58532;2022-05-13 04:33:04.332391 +00:00;-1;2022-05-13 04:33:04.512316 +00:00;2
58533;2022-05-13 04:34:02.681816 +00:00;-1;2022-05-13 04:34:02.890471 +00:00;2
58534;2022-05-13 04:35:03.684071 +00:00;-1;2022-05-13 04:35:03.925163 +00:00;2
58535;2022-05-13 04:36:35.457894 +00:00;1;2022-05-13 04:36:35.832127 +00:00;2
58536;2022-05-13 04:38:06.746926 +00:00;-1;2022-05-13 04:38:07.043239 +00:00;2
58537;2022-05-13 04:38:07.455900 +00:00;1;2022-05-13 04:38:07.730385 +00:00;2
58538;2022-05-13 04:40:09.060872 +00:00;1;2022-05-13 04:40:09.264418 +00:00;2
58539;2022-05-13 04:41:10.094901 +00:00;1;2022-05-13 04:41:10.287103 +00:00;2
58540;2022-05-13 04:41:15.829074 +00:00;-1;2022-05-13 04:41:15.989765 +00:00;6
58541;2022-05-13 04:43:11.472828 +00:00;1;2022-05-13 04:43:11.867181 +00:00;2
58542;2022-05-13 04:43:12.145409 +00:00;1;2022-05-13 04:43:12.343493 +00:00;2
58543;2022-05-13 04:43:30.408964 +00:00;1;2022-05-13 04:43:30.733287 +00:00;2
58544;2022-05-13 04:44:12.852039 +00:00;-1;2022-05-13 04:44:13.058862 +00:00;2
58545;2022-05-13 04:45:12.121467 +00:00;1;2022-05-13 04:45:12.311198 +00:00;2
58546;2022-05-13 04:45:14.058639 +00:00;1;2022-05-13 04:45:14.252028 +00:00;2
58547;2022-05-13 04:46:14.570801 +00:00;1;2022-05-13 04:46:14.865619 +00:00;2
58548;2022-05-13 04:46:15.252666 +00:00;-1;2022-05-13 04:46:15.461629 +00:00;2
58549;2022-05-13 04:46:29.990876 +00:00;-1;2022-05-13 04:46:30.181538 +00:00;2
58550;2022-05-13 04:47:32.005474 +00:00;1;2022-05-13 04:47:32.179291 +00:00;2
58551;2022-05-13 04:48:17.369597 +00:00;1;2022-05-13 04:48:17.594300 +00:00;2
58552;2022-05-13 04:49:18.333515 +00:00;-1;2022-05-13 04:49:18.555815 +00:00;2
58553;2022-05-13 04:49:43.106288 +00:00;-1;2022-05-13 04:49:43.328221 +00:00;2
58554;2022-05-13 04:51:20.136158 +00:00;-1;2022-05-13 04:51:20.335376 +00:00;2
58555;2022-05-13 04:52:20.823439 +00:00;-1;2022-05-13 04:52:21.030786 +00:00;2
58556;2022-05-13 04:52:21.422443 +00:00;1;2022-05-13 04:52:21.617452 +00:00;2
58557;2022-05-13 04:52:38.479704 +00:00;1;2022-05-13 04:52:38.747789 +00:00;2
58558;2022-05-13 04:54:20.171446 +00:00;1;2022-05-13 04:54:20.527191 +00:00;2
58559;2022-05-13 04:54:23.345355 +00:00;-1;2022-05-13 04:54:23.539151 +00:00;2
58560;2022-05-13 04:55:23.749981 +00:00;-1;2022-05-13 04:55:24.075132 +00:00;2
58561;2022-05-13 04:55:24.041689 +00:00;1;2022-05-13 04:55:24.253824 +00:00;2
58562;2022-05-13 04:55:54.807724 +00:00;1;2022-05-13 04:55:55.083589 +00:00;2
58563;2022-05-13 04:55:57.132368 +00:00;-1;2022-05-13 04:55:57.322227 +00:00;2
58564;2022-05-13 04:56:24.909269 +00:00;1;2022-05-13 04:56:25.150313 +00:00;2
58565;2022-05-13 04:56:25.462683 +00:00;1;2022-05-13 04:56:25.640682 +00:00;2
58566;2022-05-13 04:57:26.373988 +00:00;1;2022-05-13 04:57:26.581960 +00:00;2
58567;2022-05-13 04:57:33.797470 +00:00;-1;2022-05-13 04:57:33.990772 +00:00;2
58568;2022-05-13 04:58:26.403070 +00:00;1;2022-05-13 04:58:26.817700 +00:00;2
58569;2022-05-13 04:58:27.101370 +00:00;-1;2022-05-13 04:58:27.329202 +00:00;2
58570;2022-05-13 04:58:41.969218 +00:00;1;2022-05-13 04:58:42.196996 +00:00;2
58571;2022-05-13 04:58:44.097214 +00:00;-1;2022-05-13 04:58:44.330461 +00:00;2
58572;2022-05-13 04:58:49.213637 +00:00;1;2022-05-13 04:58:49.414334 +00:00;2
58573;2022-05-13 04:58:49.993628 +00:00;1;2022-05-13 04:58:50.196412 +00:00;2
58574;2022-05-13 04:59:28.163960 +00:00;1;2022-05-13 04:59:28.341009 +00:00;2
58575;2022-05-13 05:00:23.280381 +00:00;-1;2022-05-13 05:00:23.513760 +00:00;2
58576;2022-05-13 05:00:29.510740 +00:00;1;2022-05-13 05:00:29.725972 +00:00;2
58577;2022-05-13 05:00:40.317864 +00:00;-1;2022-05-13 05:00:40.707995 +00:00;2
58578;2022-05-13 05:00:41.492727 +00:00;-1;2022-05-13 05:00:41.771927 +00:00;2
58579;2022-05-13 05:00:59.986190 +00:00;1;2022-05-13 05:01:00.284782 +00:00;2
58580;2022-05-13 05:01:29.952122 +00:00;1;2022-05-13 05:01:30.184268 +00:00;2
58581;2022-05-13 05:01:30.371064 +00:00;1;2022-05-13 05:01:30.529986 +00:00;2
58582;2022-05-13 05:01:30.855040 +00:00;1;2022-05-13 05:01:31.032632 +00:00;6
58583;2022-05-13 05:01:43.392341 +00:00;-1;2022-05-13 05:01:43.713259 +00:00;2
58584;2022-05-13 05:02:10.472378 +00:00;1;2022-05-13 05:02:10.766663 +00:00;2
58585;2022-05-13 05:02:31.467517 +00:00;1;2022-05-13 05:02:31.633622 +00:00;2
58586;2022-05-13 05:02:56.282386 +00:00;1;2022-05-13 05:02:56.541628 +00:00;2
58587;2022-05-13 05:03:50.948115 +00:00;-1;2022-05-13 05:03:51.190822 +00:00;2
58588;2022-05-13 05:04:16.540817 +00:00;-1;2022-05-13 05:04:16.850279 +00:00;2
58589;2022-05-13 05:04:32.977118 +00:00;-1;2022-05-13 05:04:33.258213 +00:00;2
58590;2022-05-13 05:04:33.475687 +00:00;-1;2022-05-13 05:04:33.656316 +00:00;6
58591;2022-05-13 05:04:33.494332 +00:00;1;2022-05-13 05:04:33.663119 +00:00;2
58592;2022-05-13 05:05:34.177502 +00:00;-1;2022-05-13 05:05:34.418049 +00:00;6
58593;2022-05-13 05:05:34.274469 +00:00;-1;2022-05-13 05:05:34.530402 +00:00;2
58594;2022-05-13 05:06:35.410835 +00:00;-1;2022-05-13 05:06:35.631487 +00:00;2
58595;2022-05-13 05:07:22.564566 +00:00;-1;2022-05-13 05:07:22.874261 +00:00;2
58596;2022-05-13 05:07:36.443083 +00:00;-1;2022-05-13 05:07:36.676484 +00:00;2
58597;2022-05-13 05:07:36.891166 +00:00;1;2022-05-13 05:07:37.095272 +00:00;2
58598;2022-05-13 05:08:37.784864 +00:00;-1;2022-05-13 05:08:37.965005 +00:00;2
58599;2022-05-13 05:09:11.201470 +00:00;-1;2022-05-13 05:09:11.420981 +00:00;2
58600;2022-05-13 05:09:11.722688 +00:00;-1;2022-05-13 05:09:11.901854 +00:00;2
58601;2022-05-13 05:09:55.680108 +00:00;1;2022-05-13 05:09:55.942893 +00:00;2
58602;2022-05-13 05:10:39.361010 +00:00;1;2022-05-13 05:10:39.607355 +00:00;2
58603;2022-05-13 05:10:39.868032 +00:00;1;2022-05-13 05:10:40.041316 +00:00;2
58604;2022-05-13 05:10:57.426870 +00:00;-1;2022-05-13 05:10:57.761823 +00:00;2
58605;2022-05-13 05:11:40.395773 +00:00;-1;2022-05-13 05:11:40.648338 +00:00;2
58606;2022-05-13 05:11:40.809850 +00:00;1;2022-05-13 05:11:40.998235 +00:00;2
58607;2022-05-13 05:12:39.669881 +00:00;1;2022-05-13 05:12:39.837554 +00:00;6
58608;2022-05-13 05:12:41.581189 +00:00;1;2022-05-13 05:12:41.799441 +00:00;2
58609;2022-05-13 05:13:40.236336 +00:00;-1;2022-05-13 05:13:40.440614 +00:00;6
58610;2022-05-13 05:13:40.692497 +00:00;-1;2022-05-13 05:13:40.912544 +00:00;6
58611;2022-05-13 05:13:42.162806 +00:00;-1;2022-05-13 05:13:42.381607 +00:00;2
58612;2022-05-13 05:13:42.778700 +00:00;1;2022-05-13 05:13:42.942832 +00:00;2
58613;2022-05-13 05:14:02.306469 +00:00;1;2022-05-13 05:14:02.544050 +00:00;2
58614;2022-05-13 05:14:37.928819 +00:00;1;2022-05-13 05:14:38.150050 +00:00;2
58615;2022-05-13 05:14:43.457860 +00:00;1;2022-05-13 05:14:43.703357 +00:00;2
58616;2022-05-13 05:14:46.602492 +00:00;-1;2022-05-13 05:14:46.863076 +00:00;2
58617;2022-05-13 05:14:47.367074 +00:00;-1;2022-05-13 05:14:47.632599 +00:00;2
58618;2022-05-13 05:15:41.963970 +00:00;-1;2022-05-13 05:15:42.160001 +00:00;6
58619;2022-05-13 05:15:44.466337 +00:00;1;2022-05-13 05:15:45.002385 +00:00;2
58620;2022-05-13 05:16:45.723769 +00:00;1;2022-05-13 05:16:45.912395 +00:00;2
58621;2022-05-13 05:17:38.102753 +00:00;1;2022-05-13 05:17:38.421327 +00:00;2
58622;2022-05-13 05:17:38.438973 +00:00;1;2022-05-13 05:17:38.612925 +00:00;2
58623;2022-05-13 05:17:46.702300 +00:00;-1;2022-05-13 05:17:46.915392 +00:00;2
58624;2022-05-13 05:18:22.565092 +00:00;-1;2022-05-13 05:18:22.881805 +00:00;2
58625;2022-05-13 05:18:47.605832 +00:00;1;2022-05-13 05:18:47.876919 +00:00;2
58626;2022-05-13 05:18:59.806451 +00:00;-1;2022-05-13 05:19:00.019263 +00:00;2
58627;2022-05-13 05:19:14.189796 +00:00;1;2022-05-13 05:19:14.387551 +00:00;2
58628;2022-05-13 05:19:45.339623 +00:00;-1;2022-05-13 05:19:45.508003 +00:00;6
58629;2022-05-13 05:19:48.899632 +00:00;-1;2022-05-13 05:19:49.097952 +00:00;2
58630;2022-05-13 05:19:57.855800 +00:00;1;2022-05-13 05:19:58.096553 +00:00;2
58631;2022-05-13 05:20:01.312690 +00:00;1;2022-05-13 05:20:01.531159 +00:00;2
58632;2022-05-13 05:20:06.659358 +00:00;1;2022-05-13 05:20:06.975738 +00:00;2
58633;2022-05-13 05:20:07.243102 +00:00;-1;2022-05-13 05:20:07.518317 +00:00;2
58634;2022-05-13 05:20:16.718717 +00:00;1;2022-05-13 05:20:17.040308 +00:00;2
58635;2022-05-13 05:20:32.732139 +00:00;-1;2022-05-13 05:20:33.017333 +00:00;2
58636;2022-05-13 05:20:49.681378 +00:00;-1;2022-05-13 05:20:49.975984 +00:00;2
58637;2022-05-13 05:21:29.513903 +00:00;-1;2022-05-13 05:21:29.702158 +00:00;2
58638;2022-05-13 05:21:47.162426 +00:00;1;2022-05-13 05:21:47.365359 +00:00;2
58639;2022-05-13 05:21:50.813950 +00:00;1;2022-05-13 05:21:51.037773 +00:00;2
58640;2022-05-13 05:22:03.332448 +00:00;-1;2022-05-13 05:22:03.548339 +00:00;2
58641;2022-05-13 05:22:31.610917 +00:00;-1;2022-05-13 05:22:32.071960 +00:00;2
58642;2022-05-13 05:22:51.927679 +00:00;1;2022-05-13 05:22:52.123107 +00:00;2
58643;2022-05-13 05:23:57.125358 +00:00;1;2022-05-13 05:23:57.416737 +00:00;2
58644;2022-05-13 05:24:54.161196 +00:00;-1;2022-05-13 05:24:54.336835 +00:00;2
58645;2022-05-13 05:25:09.256240 +00:00;-1;2022-05-13 05:25:09.470452 +00:00;2
58646;2022-05-13 05:25:49.735064 +00:00;1;2022-05-13 05:25:49.924419 +00:00;6
58647;2022-05-13 05:25:54.717819 +00:00;1;2022-05-13 05:25:54.899063 +00:00;2
58648;2022-05-13 05:25:55.209747 +00:00;-1;2022-05-13 05:25:55.385473 +00:00;2
58649;2022-05-13 05:26:05.916132 +00:00;1;2022-05-13 05:26:06.263620 +00:00;2
58650;2022-05-13 05:26:55.672114 +00:00;-1;2022-05-13 05:26:56.014889 +00:00;2
58651;2022-05-13 05:26:56.158639 +00:00;1;2022-05-13 05:26:56.406009 +00:00;2
58652;2022-05-13 05:27:06.718394 +00:00;-1;2022-05-13 05:27:06.909169 +00:00;2
58653;2022-05-13 05:27:46.875976 +00:00;-1;2022-05-13 05:27:47.091718 +00:00;2
58654;2022-05-13 05:27:57.014044 +00:00;1;2022-05-13 05:27:57.218013 +00:00;2
58655;2022-05-13 05:27:57.375525 +00:00;-1;2022-05-13 05:27:57.568264 +00:00;2
58656;2022-05-13 05:28:25.904994 +00:00;-1;2022-05-13 05:28:26.091886 +00:00;2
58657;2022-05-13 05:28:58.455093 +00:00;-1;2022-05-13 05:28:58.884466 +00:00;2
58658;2022-05-13 05:29:01.219824 +00:00;-1;2022-05-13 05:29:01.425132 +00:00;2
58659;2022-05-13 05:29:14.014784 +00:00;1;2022-05-13 05:29:14.208760 +00:00;2
58660;2022-05-13 05:29:18.802636 +00:00;-1;2022-05-13 05:29:19.064755 +00:00;2
58661;2022-05-13 05:29:21.666212 +00:00;-1;2022-05-13 05:29:21.885764 +00:00;2
58662;2022-05-13 05:29:50.784388 +00:00;1;2022-05-13 05:29:51.081813 +00:00;2
58663;2022-05-13 05:29:59.418576 +00:00;-1;2022-05-13 05:29:59.606246 +00:00;2
58664;2022-05-13 05:30:07.157115 +00:00;-1;2022-05-13 05:30:07.393411 +00:00;2
58665;2022-05-13 05:30:52.452277 +00:00;-1;2022-05-13 05:30:52.832297 +00:00;2
58666;2022-05-13 05:31:00.735997 +00:00;-1;2022-05-13 05:31:01.001680 +00:00;2
58667;2022-05-13 05:31:36.275691 +00:00;1;2022-05-13 05:31:36.508528 +00:00;2
58668;2022-05-13 05:31:54.508672 +00:00;-1;2022-05-13 05:31:54.696872 +00:00;6
58669;2022-05-13 05:32:01.719082 +00:00;-1;2022-05-13 05:32:01.894948 +00:00;2
58670;2022-05-13 05:32:26.430132 +00:00;-1;2022-05-13 05:32:26.679145 +00:00;2
58671;2022-05-13 05:32:28.981943 +00:00;1;2022-05-13 05:32:29.196560 +00:00;2
58672;2022-05-13 05:32:36.279807 +00:00;1;2022-05-13 05:32:36.530309 +00:00;2
58673;2022-05-13 05:32:44.445626 +00:00;-1;2022-05-13 05:32:44.641850 +00:00;2
58674;2022-05-13 05:33:02.415779 +00:00;-1;2022-05-13 05:33:02.610937 +00:00;6
58675;2022-05-13 05:33:02.360181 +00:00;1;2022-05-13 05:33:02.634687 +00:00;2
58676;2022-05-13 05:33:02.864606 +00:00;1;2022-05-13 05:33:03.076851 +00:00;2
58677;2022-05-13 05:33:03.153649 +00:00;-1;2022-05-13 05:33:03.398094 +00:00;6
58678;2022-05-13 05:33:08.068348 +00:00;-1;2022-05-13 05:33:08.265521 +00:00;6
58679;2022-05-13 05:33:08.340905 +00:00;1;2022-05-13 05:33:08.557047 +00:00;6
58680;2022-05-13 05:33:21.943517 +00:00;1;2022-05-13 05:33:22.196013 +00:00;2
58681;2022-05-13 05:33:35.421476 +00:00;1;2022-05-13 05:33:35.932733 +00:00;2
58682;2022-05-13 05:33:41.606774 +00:00;1;2022-05-13 05:33:41.924840 +00:00;2
58683;2022-05-13 05:33:52.863375 +00:00;-1;2022-05-13 05:33:53.180155 +00:00;2
58684;2022-05-13 05:33:53.839488 +00:00;1;2022-05-13 05:33:54.003848 +00:00;2
58685;2022-05-13 05:33:55.070033 +00:00;1;2022-05-13 05:33:55.255682 +00:00;2
58686;2022-05-13 05:34:03.433789 +00:00;-1;2022-05-13 05:34:03.617399 +00:00;2
58687;2022-05-13 05:34:03.785467 +00:00;-1;2022-05-13 05:34:03.999682 +00:00;2
58688;2022-05-13 05:34:15.792657 +00:00;1;2022-05-13 05:34:15.949181 +00:00;2
58689;2022-05-13 05:34:17.006252 +00:00;1;2022-05-13 05:34:17.216866 +00:00;2
58690;2022-05-13 05:34:38.854007 +00:00;1;2022-05-13 05:34:39.029060 +00:00;2
58691;2022-05-13 05:34:40.948372 +00:00;1;2022-05-13 05:34:41.189762 +00:00;2
58692;2022-05-13 05:34:42.076155 +00:00;-1;2022-05-13 05:34:42.316267 +00:00;2
58693;2022-05-13 05:34:43.017024 +00:00;-1;2022-05-13 05:34:43.235327 +00:00;2
58694;2022-05-13 05:35:05.900177 +00:00;1;2022-05-13 05:35:06.135612 +00:00;2
58695;2022-05-13 05:35:06.483180 +00:00;1;2022-05-13 05:35:06.895833 +00:00;2
58696;2022-05-13 05:35:09.263943 +00:00;-1;2022-05-13 05:35:09.437920 +00:00;2
58697;2022-05-13 05:35:11.766357 +00:00;-1;2022-05-13 05:35:11.943667 +00:00;2
58698;2022-05-13 05:35:13.479986 +00:00;1;2022-05-13 05:35:13.699359 +00:00;2
58699;2022-05-13 05:35:18.617548 +00:00;1;2022-05-13 05:35:18.858973 +00:00;2
58700;2022-05-13 05:35:21.940976 +00:00;-1;2022-05-13 05:35:22.130339 +00:00;2
58701;2022-05-13 05:35:23.931436 +00:00;-1;2022-05-13 05:35:24.127997 +00:00;2
58702;2022-05-13 05:35:26.936536 +00:00;1;2022-05-13 05:35:27.221132 +00:00;2
58703;2022-05-13 05:35:29.747506 +00:00;-1;2022-05-13 05:35:29.990580 +00:00;2
58704;2022-05-13 05:35:30.888903 +00:00;1;2022-05-13 05:35:31.120607 +00:00;2
58705;2022-05-13 05:35:33.731724 +00:00;-1;2022-05-13 05:35:34.054950 +00:00;2
58706;2022-05-13 05:35:41.958272 +00:00;1;2022-05-13 05:35:42.206952 +00:00;2
58707;2022-05-13 05:35:57.685868 +00:00;1;2022-05-13 05:35:57.862219 +00:00;6
58708;2022-05-13 05:26:11.044298 +00:00;1;2022-05-13 05:36:48.883064 +00:00;2
58709;2022-05-13 05:26:11.760895 +00:00;1;2022-05-13 05:36:49.055359 +00:00;2
58710;2022-05-13 05:26:12.210441 +00:00;1;2022-05-13 05:36:49.576041 +00:00;2
58711;2022-05-13 05:36:50.122008 +00:00;1;2022-05-13 05:36:50.452992 +00:00;2
58712;2022-05-13 05:36:50.934456 +00:00;1;2022-05-13 05:36:51.140432 +00:00;2
58713;2022-05-13 05:36:51.374636 +00:00;-1;2022-05-13 05:36:51.550204 +00:00;2
58714;2022-05-13 05:36:52.043294 +00:00;1;2022-05-13 05:36:52.194317 +00:00;2
58715;2022-05-13 05:36:53.815983 +00:00;-1;2022-05-13 05:36:54.026344 +00:00;2
58716;2022-05-13 05:36:54.883203 +00:00;-1;2022-05-13 05:36:55.192501 +00:00;2
58717;2022-05-13 05:36:55.993709 +00:00;1;2022-05-13 05:36:56.177874 +00:00;2
58718;2022-05-13 05:37:55.593733 +00:00;1;2022-05-13 05:37:55.786477 +00:00;2
58719;2022-05-13 05:38:59.954576 +00:00;1;2022-05-13 05:39:00.164419 +00:00;6
58720;2022-05-13 05:40:52.987943 +00:00;-1;2022-05-13 05:40:53.166263 +00:00;2
58721;2022-05-13 05:40:58.944974 +00:00;-1;2022-05-13 05:40:59.127427 +00:00;2
58722;2022-05-13 05:41:02.428371 +00:00;1;2022-05-13 05:41:02.585137 +00:00;6
58723;2022-05-13 05:42:37.770521 +00:00;1;2022-05-13 05:42:39.976749 +00:00;2
58724;2022-05-13 05:45:02.668705 +00:00;1;2022-05-13 05:45:02.865641 +00:00;2
58725;2022-05-13 05:45:04.925751 +00:00;1;2022-05-13 05:45:05.105078 +00:00;6
58726;2022-05-13 05:45:35.972414 +00:00;1;2022-05-13 05:45:36.176969 +00:00;2
58727;2022-05-13 05:45:53.052280 +00:00;1;2022-05-13 05:45:53.251795 +00:00;2
58728;2022-05-13 05:48:52.180100 +00:00;1;2022-05-13 05:48:52.438771 +00:00;2
58729;2022-05-13 05:49:46.010677 +00:00;1;2022-05-13 05:49:46.199818 +00:00;2
58730;2022-05-13 05:50:08.773739 +00:00;-1;2022-05-13 05:50:08.946008 +00:00;6
58731;2022-05-13 05:50:24.661489 +00:00;-1;2022-05-13 05:50:24.853919 +00:00;2
58732;2022-05-13 05:52:07.591753 +00:00;-1;2022-05-13 05:52:07.780515 +00:00;2
58733;2022-05-13 05:53:03.719335 +00:00;-1;2022-05-13 05:53:03.864525 +00:00;2
58734;2022-05-13 05:53:11.116776 +00:00;-1;2022-05-13 05:53:11.327197 +00:00;6
58735;2022-05-13 05:54:08.042096 +00:00;1;2022-05-13 05:54:08.187581 +00:00;2
58736;2022-05-13 05:54:58.692720 +00:00;-1;2022-05-13 05:54:58.901889 +00:00;2
58737;2022-05-13 05:54:59.019826 +00:00;1;2022-05-13 05:54:59.232280 +00:00;2
58738;2022-05-13 05:56:10.957369 +00:00;-1;2022-05-13 05:56:11.193683 +00:00;2
58739;2022-05-13 05:56:11.299718 +00:00;1;2022-05-13 05:56:11.475050 +00:00;2
58740;2022-05-13 05:56:30.657572 +00:00;1;2022-05-13 05:56:30.858601 +00:00;2
58741;2022-05-13 05:57:44.704570 +00:00;1;2022-05-13 05:57:44.875256 +00:00;2
58742;2022-05-13 05:58:12.673472 +00:00;-1;2022-05-13 05:58:12.887173 +00:00;2
58743;2022-05-13 05:58:15.931916 +00:00;-1;2022-05-13 05:58:16.253888 +00:00;2
58744;2022-05-13 05:58:29.540803 +00:00;-1;2022-05-13 05:58:29.719495 +00:00;2
58745;2022-05-13 05:59:03.214585 +00:00;1;2022-05-13 05:59:03.379463 +00:00;2
58746;2022-05-13 05:59:27.857266 +00:00;1;2022-05-13 05:59:28.025682 +00:00;2
58747;2022-05-13 05:59:39.417124 +00:00;-1;2022-05-13 05:59:39.614145 +00:00;2
58748;2022-05-13 05:59:42.549456 +00:00;-1;2022-05-13 05:59:42.735805 +00:00;2
58749;2022-05-13 05:59:44.279420 +00:00;-1;2022-05-13 05:59:44.458001 +00:00;2
58750;2022-05-13 05:59:54.297686 +00:00;1;2022-05-13 05:59:54.494177 +00:00;2
58751;2022-05-13 06:01:26.975069 +00:00;1;2022-05-13 06:01:27.176377 +00:00;2
58752;2022-05-13 06:01:27.916509 +00:00;-1;2022-05-13 06:01:28.106517 +00:00;2
58753;2022-05-13 06:01:29.717581 +00:00;-1;2022-05-13 06:01:29.951763 +00:00;2
58754;2022-05-13 06:01:30.996221 +00:00;-1;2022-05-13 06:01:31.196936 +00:00;2
58755;2022-05-13 06:01:31.626293 +00:00;-1;2022-05-13 06:01:31.855716 +00:00;2
58756;2022-05-13 06:01:33.276136 +00:00;-1;2022-05-13 06:01:33.472794 +00:00;2
58757;2022-05-13 06:01:34.257342 +00:00;-1;2022-05-13 06:01:34.407268 +00:00;2
58758;2022-05-13 06:01:43.466556 +00:00;-1;2022-05-13 06:01:43.647583 +00:00;2
58759;2022-05-13 06:01:44.844125 +00:00;1;2022-05-13 06:01:45.090081 +00:00;2
58760;2022-05-13 06:01:50.310857 +00:00;1;2022-05-13 06:01:50.502396 +00:00;2
58761;2022-05-13 06:01:50.788111 +00:00;1;2022-05-13 06:01:51.021251 +00:00;2
58762;2022-05-13 06:01:51.428059 +00:00;1;2022-05-13 06:01:51.606203 +00:00;2
58763;2022-05-13 06:01:56.790217 +00:00;1;2022-05-13 06:01:56.992346 +00:00;2
58764;2022-05-13 06:02:09.294921 +00:00;-1;2022-05-13 06:02:09.484465 +00:00;2
58765;2022-05-13 06:02:12.612172 +00:00;1;2022-05-13 06:02:12.823211 +00:00;2
58766;2022-05-13 06:02:22.158969 +00:00;-1;2022-05-13 06:02:22.331784 +00:00;2
58767;2022-05-13 06:02:24.376751 +00:00;-1;2022-05-13 06:02:24.594131 +00:00;2
58768;2022-05-13 06:02:24.705669 +00:00;1;2022-05-13 06:02:24.895509 +00:00;2
58769;2022-05-13 06:02:26.751647 +00:00;1;2022-05-13 06:02:26.961616 +00:00;6
58770;2022-05-13 06:02:46.438637 +00:00;1;2022-05-13 06:02:46.637888 +00:00;2
58771;2022-05-13 06:02:49.668858 +00:00;-1;2022-05-13 06:02:49.865989 +00:00;2
58772;2022-05-13 06:02:51.015611 +00:00;-1;2022-05-13 06:02:51.210458 +00:00;2
58773;2022-05-13 06:02:51.998057 +00:00;1;2022-05-13 06:02:52.172573 +00:00;2
58774;2022-05-13 06:02:59.720155 +00:00;-1;2022-05-13 06:02:59.907924 +00:00;2
58775;2022-05-13 06:03:21.402445 +00:00;-1;2022-05-13 06:03:21.598167 +00:00;2
58776;2022-05-13 06:04:05.946054 +00:00;1;2022-05-13 06:04:06.132299 +00:00;2
58777;2022-05-13 06:05:56.071309 +00:00;1;2022-05-13 06:05:56.258820 +00:00;2
58778;2022-05-13 06:06:00.643470 +00:00;-1;2022-05-13 06:06:00.843349 +00:00;2
58779;2022-05-13 06:06:11.516899 +00:00;-1;2022-05-13 06:06:11.779957 +00:00;2
58780;2022-05-13 06:06:26.502878 +00:00;1;2022-05-13 06:06:42.453305 +00:00;2
58781;2022-05-13 06:06:27.919906 +00:00;1;2022-05-13 06:06:42.505076 +00:00;2
58782;2022-05-13 06:06:35.409489 +00:00;1;2022-05-13 06:06:42.531362 +00:00;2
58783;2022-05-13 06:06:39.313963 +00:00;1;2022-05-13 06:06:42.541132 +00:00;2
58784;2022-05-13 06:06:40.501171 +00:00;1;2022-05-13 06:06:42.547628 +00:00;2
58785;2022-05-13 06:07:22.425338 +00:00;1;2022-05-13 06:07:22.601338 +00:00;6
58786;2022-05-13 06:08:08.964512 +00:00;1;2022-05-13 06:08:09.156453 +00:00;2
58787;2022-05-13 06:08:49.139556 +00:00;1;2022-05-13 06:08:49.317361 +00:00;6
58788;2022-05-13 06:09:22.253842 +00:00;1;2022-05-13 06:09:22.448682 +00:00;2
58789;2022-05-13 06:09:23.854363 +00:00;1;2022-05-13 06:09:24.060030 +00:00;6
58790;2022-05-13 06:09:34.584880 +00:00;-1;2022-05-13 06:09:34.767917 +00:00;2
58791;2022-05-13 06:09:35.407300 +00:00;1;2022-05-13 06:09:35.563133 +00:00;2
58792;2022-05-13 06:10:31.160016 +00:00;-1;2022-05-13 06:10:31.365664 +00:00;2
58793;2022-05-13 06:12:13.540577 +00:00;-1;2022-05-13 06:12:13.685210 +00:00;2
58794;2022-05-13 06:13:50.446943 +00:00;1;2022-05-13 06:13:50.614623 +00:00;2
58795;2022-05-13 06:15:28.572029 +00:00;-1;2022-05-13 06:15:28.758107 +00:00;6
58796;2022-05-13 06:16:58.414738 +00:00;1;2022-05-13 06:16:58.608584 +00:00;2
58797;2022-05-13 06:16:59.491731 +00:00;1;2022-05-13 06:16:59.681994 +00:00;2
58798;2022-05-13 06:17:24.567845 +00:00;1;2022-05-13 06:17:24.737009 +00:00;2
58799;2022-05-13 06:19:39.245758 +00:00;-1;2022-05-13 06:19:39.439078 +00:00;2
58800;2022-05-13 06:19:41.258529 +00:00;-1;2022-05-13 06:19:41.406377 +00:00;2
58801;2022-05-13 06:20:11.974212 +00:00;-1;2022-05-13 06:20:12.171422 +00:00;2
58802;2022-05-13 06:20:17.639984 +00:00;-1;2022-05-13 06:20:17.819748 +00:00;2
58803;2022-05-13 06:22:35.071308 +00:00;1;2022-05-13 06:22:35.246956 +00:00;6
